0.4951 0.1706 0.5085 0.1810 0.0810 -0.1600 0.2041 0.0868 -0.1714 0.8794 0.5148 1.3258 0.5681 0.4213 0.1980 0.5189 0.7199 0.1714 -1
0.3351 -0.0056 0.4832 0.1483 0.3344 -0.0810 0.1849 -0.2632 0.0730 0.7194 0.3386 1.3005 0.5355 0.6747 0.2770 0.4997 0.3700 0.4159 -1
0.8079 0.1033 -0.4086 0.2755 0.1821 -0.1270 0.8426 -0.3166 -0.1714 1.1921 0.4475 0.4086 0.6627 0.5224 0.2310 1.1574 0.3166 0.1714 -1
0.2460 0.0470 0.4751 0.3408 0.2355 -0.0820 0.1522 -0.3166 0.0175 0.6303 0.3912 1.2924 0.7280 0.5758 0.2760 0.4670 0.3166 0.3603 -1
0.5606 -0.0056 0.0045 0.4902 0.1742 -0.0570 0.3888 -0.1766 0.3953 0.9449 0.3386 0.8218 0.8774 0.5145 0.3010 0.7035 0.4565 0.7381 -1
0.3079 0.0715 0.5189 0.1518 0.3571 -0.0900 0.0965 -0.3166 -0.1714 0.6921 0.4157 1.3361 0.5390 0.6974 0.2680 0.4112 0.3166 0.1714 -1
0.4879 0.3481 0.5522 -0.1936 0.1424 -0.1740 0.2638 -0.3166 -0.1714 0.8721 0.6923 1.3695 0.1936 0.4826 0.1840 0.5785 0.3166 0.1714 -1
0.4551 0.0580 0.4452 0.1658 0.2105 -0.0820 0.2888 -0.3166 -0.0492 0.8394 0.4022 1.2625 0.5530 0.5508 0.2760 0.6035 0.3166 0.2936 -1
0.4424 0.1853 0.4958 0.1810 0.0992 -0.0970 0.2234 -0.2521 -0.1714 0.8267 0.5295 1.3131 0.5681 0.4395 0.2610 0.5382 0.3810 0.1714 -1
0.4242 0.3885 -0.2084 0.3338 0.2390 -0.1790 0.4330 -0.3166 -0.1714 0.8085 0.7327 0.6089 0.7210 0.5792 0.1790 0.7478 0.3166 0.1714 -1
0.5660 0.2722 -0.4086 0.4354 0.4265 -0.1790 0.1638 0.6429 -0.1714 0.9503 0.6164 0.4086 0.8225 0.7667 0.1790 0.4785 1.2760 0.1714 -1
0.1915 -0.0167 0.5166 0.2895 0.3344 -0.0760 0.0965 -0.3166 0.1175 0.5758 0.3275 1.3338 0.6767 0.6747 0.2820 0.4112 0.3166 0.4603 -1
0.3042 -0.0191 0.5189 0.1705 0.2980 -0.0840 0.2099 -0.3166 -0.1714 0.6885 0.3251 1.3361 0.5576 0.6383 0.2740 0.5247 0.3166 0.1714 -1
0.6824 0.2404 0.5603 0.0316 0.0083 -0.1420 0.2888 -0.3166 0.2397 1.0667 0.5846 1.3776 0.4188 0.3485 0.2160 0.6035 0.3166 0.5825 -1
0.4479 0.2330 -0.4086 0.4610 0.2878 -0.1790 0.6003 -0.3166 -0.1714 0.8321 0.5772 0.4086 0.8482 0.6281 0.1790 0.9151 0.3166 0.1714 -1
0.6842 0.2441 0.5706 -0.1282 0.0912 -0.1610 0.3657 -0.3166 -0.1714 1.0685 0.5883 1.3879 0.2589 0.4315 0.1970 0.6805 0.3166 0.1714 -1
0.1260 0.3628 -0.4086 0.5812 0.4867 -0.1790 0.1541 0.0112 -0.1714 0.5103 0.7070 0.4086 0.9684 0.8270 0.1790 0.4689 0.6444 0.1714 -1
0.2624 0.3750 -0.4086 0.4249 0.4585 -0.1790 0.1561 0.6135 -0.1714 0.6467 0.7192 0.4086 0.8120 0.7988 0.1790 0.4709 1.2466 0.1714 -1
0.2479 -0.0044 -0.4086 0.3665 0.5196 -0.0230 0.4734 -0.3166 -0.1714 0.6321 0.3398 0.4086 0.7537 0.8599 0.3350 0.7882 0.3166 0.1714 -1
0.3170 -0.0570 0.4809 0.2032 0.4196 -0.0820 0.1830 -0.3166 -0.1047 0.7012 0.2872 1.2982 0.5903 0.7599 0.2760 0.4978 0.3166 0.2381 -1
0.3115 -0.0081 0.4889 0.1156 0.3958 -0.0890 0.1830 -0.3166 -0.1714 0.6958 0.3361 1.3062 0.5028 0.7360 0.2690 0.4978 0.3166 0.1714 -1
0.2406 0.3530 -0.4086 0.4249 0.3628 -0.1790 0.1349 0.6834 -0.1714 0.6249 0.6972 0.4086 0.8120 0.7031 0.1790 0.4497 1.3166 0.1714 -1
0.2388 0.0972 0.4602 0.1658 0.2674 -0.0950 0.2003 -0.3166 -0.1714 0.6230 0.4414 1.2775 0.5530 0.6076 0.2630 0.5151 0.3166 0.1714 -1
0.3097 0.0764 0.5143 0.1156 0.3594 -0.0860 0.1157 -0.3166 -0.1714 0.6940 0.4206 1.3315 0.5028 0.6997 0.2720 0.4305 0.3166 0.1714 -1
-0.0321 0.0250 -0.4086 0.8064 -0.1701 0.8210 -0.1016 -0.3166 -0.1714 0.3521 0.3692 0.4086 1.1936 0.1701 1.1790 0.2132 0.3166 0.1714 -1
