0.5684 0.4920 0.4619 0.5070 0.2223 0.1946 0.1426 0.3312 1.4316 0.8643 0.8339 0.7751 0.5446 0.4925 0.4654 0.6919 -1
-0.4316 0.5150 0.4901 0.5583 0.2705 0.2187 0.2110 0.3152 0.4316 0.8873 0.8620 0.8263 0.5928 0.5166 0.5338 0.6758 -1
0.5684 0.7219 0.7154 0.8403 0.5950 0.4872 0.5942 0.6642 1.4316 1.0942 1.0874 1.1084 0.9173 0.7850 0.9170 1.0249 -1
0.5684 0.1587 0.1239 0.3532 -0.0388 -0.0585 -0.0314 -0.0158 1.4316 0.5310 0.4958 0.6212 0.2835 0.2394 0.2914 0.3448 -1
0.0684 0.3541 0.3070 0.5326 0.0589 0.0170 0.0918 0.0905 0.9316 0.7264 0.6789 0.8007 0.3812 0.3149 0.4146 0.4511 -1
-0.4316 0.2391 0.1943 0.4301 -0.0148 -0.0481 -0.0607 0.0203 0.4316 0.6114 0.5662 0.6981 0.3075 0.2498 0.2621 0.3809 -1
0.5684 0.6414 0.6309 0.4301 0.3177 0.2457 0.3342 0.3964 1.4316 1.0137 1.0029 0.6981 0.6400 0.5435 0.6570 0.7571 -1
0.5684 0.6299 0.5887 0.6096 0.4088 0.3689 0.4183 0.3713 1.4316 1.0022 0.9606 0.8776 0.7311 0.6668 0.7411 0.7320 -1
-0.4316 0.4805 0.3774 0.5583 0.1652 0.1137 0.1426 0.2821 0.4316 0.8528 0.7493 0.8263 0.4875 0.4116 0.4654 0.6427 -1
0.0684 0.3656 0.3633 0.5070 0.0892 0.0237 0.1436 0.1567 0.9316 0.7379 0.7353 0.7751 0.4116 0.3216 0.4664 0.5173 -1
-0.4316 0.5495 0.4478 0.6096 0.2975 0.1548 0.3890 0.3412 0.4316 0.9218 0.8198 0.8776 0.6198 0.4527 0.7117 0.7019 -1
0.5684 0.2736 0.2929 0.4044 0.0881 0.0872 0.0224 0.1105 1.4316 0.6459 0.6648 0.6725 0.4104 0.3850 0.3452 0.4712 -1
0.5684 0.7219 0.6168 0.7121 0.4418 0.3353 0.3880 0.4867 1.4316 1.0942 0.9888 0.9802 0.7641 0.6332 0.7107 0.8473 -1
0.0684 0.2736 0.2647 0.4044 0.0505 0.0361 0.0009 0.0955 0.9316 0.6459 0.6367 0.6725 0.3728 0.3340 0.3237 0.4562 -1
0.5684 0.5265 0.5183 0.5839 0.2986 0.2278 0.2296 0.3613 1.4316 0.8988 0.8902 0.8520 0.6209 0.5257 0.5524 0.7220 -1
0.0684 0.3656 0.3915 0.6096 0.1110 0.0776 0.0302 0.2209 0.9316 0.7379 0.7634 0.8776 0.4333 0.3755 0.3530 0.5815 -1
0.0684 0.1127 0.0957 0.4301 -0.0399 -0.0581 -0.0187 -0.0299 0.9316 0.4850 0.4677 0.6981 0.2824 0.2398 0.3041 0.3308 -1
-0.4316 0.5380 0.5887 0.7378 0.2896 0.2004 0.2863 0.4114 0.4316 0.9103 0.9606 1.0058 0.6119 0.4983 0.6091 0.7721 -1
0.0684 0.1587 0.2084 0.3788 0.0097 0.0133 -0.0548 0.0333 0.9316 0.5310 0.5803 0.6468 0.3320 0.3112 0.2679 0.3940 -1
0.5684 0.3196 0.2507 0.4814 0.0913 0.0963 0.0586 0.0805 1.4316 0.6919 0.6226 0.7494 0.4136 0.3942 0.3813 0.4411 -1
0.5684 0.4575 0.4478 0.5070 0.1429 0.0921 0.0703 0.2309 1.4316 0.8298 0.8198 0.7751 0.4653 0.3900 0.3931 0.5916 -1
-0.4316 0.2966 0.2929 0.5583 0.1065 0.0797 0.1192 0.1306 0.4316 0.6689 0.6648 0.8263 0.4288 0.3776 0.4419 0.4913 -1
0.5684 0.4690 0.4619 0.4814 0.1937 0.1635 0.1661 0.2610 1.4316 0.8413 0.8339 0.7494 0.5160 0.4614 0.4889 0.6217 -1
0.5684 0.6414 0.6168 0.5839 0.4203 0.4100 0.3635 0.4114 1.4316 1.0137 0.9888 0.8520 0.7426 0.7079 0.6863 0.7721 -1
0.0684 0.1587 0.1380 0.4044 -0.0188 -0.0133 -0.0568 -0.0198 0.9316 0.5310 0.5099 0.6725 0.3035 0.2846 0.2660 0.3408 -1
0.5684 0.1932 0.1380 0.4814 -0.0080 -0.0498 0.0898 -0.0198 1.4316 0.5655 0.5099 0.7494 0.3143 0.2481 0.4126 0.3408 -1
-0.4316 0.2736 0.2647 0.6096 0.0800 0.0150 0.1153 0.1507 0.4316 0.6459 0.6367 0.8776 0.4023 0.3128 0.4380 0.5113 -1
0.5684 0.5495 0.5183 0.6865 0.2467 0.1506 0.2912 0.3854 1.4316 0.9218 0.8902 0.9545 0.5690 0.4485 0.6140 0.7460 -1
-0.4316 -0.0942 -0.0874 0.1993 -0.1267 -0.1369 -0.1213 -0.1201 0.4316 0.2781 0.2846 0.4674 0.1956 0.1610 0.2015 0.2405 -1
0.5684 0.2047 0.1661 0.4301 0.0167 -0.0323 0.0048 0.1105 1.4316 0.5770 0.5381 0.6981 0.3390 0.2655 0.3276 0.4712 -1
0.5684 0.5150 0.5323 0.5070 0.1962 0.1511 0.1377 0.3192 1.4316 0.8873 0.9043 0.7751 0.5185 0.4489 0.4605 0.6798 -1
-0.4316 0.7219 0.6873 0.6865 0.5008 0.4067 0.5190 0.5850 0.4316 1.0942 1.0592 0.9545 0.8231 0.7045 0.8417 0.9456 -1
-0.4316 0.6414 0.6591 0.6352 0.3437 0.3482 0.2668 0.3422 0.4316 1.0137 1.0310 0.9033 0.6660 0.6460 0.5895 0.7029 -1
0.0684 0.1587 0.0816 0.3275 -0.0417 -0.0431 -0.0744 -0.0198 0.9316 0.5310 0.4536 0.5956 0.2806 0.2548 0.2484 0.3408 -1
0.5684 0.6299 0.6168 0.6096 0.3854 0.3643 0.3850 0.3753 1.4316 1.0022 0.9888 0.8776 0.7077 0.6622 0.7078 0.7360 -1
0.0684 0.4345 0.3774 0.4814 0.1545 0.1195 0.1426 0.2128 0.9316 0.8068 0.7493 0.7494 0.4768 0.4174 0.4654 0.5735 -1
0.0684 0.3656 0.3492 0.4557 0.0972 0.1353 -0.0020 0.0744 0.9316 0.7379 0.7212 0.7238 0.4195 0.4332 0.3207 0.4351 -1
-0.4316 0.2276 0.2084 0.4044 0.0287 0.0017 0.0732 0.0403 0.4316 0.5999 0.5803 0.6725 0.3510 0.2996 0.3960 0.4010 -1
0.5684 0.5380 0.5183 0.6865 0.3503 0.2739 0.3782 0.4275 1.4316 0.9103 0.8902 0.9545 0.6726 0.5718 0.7010 0.7882 -1
-0.4316 0.4116 0.3492 0.7121 0.3109 0.2278 0.3694 0.3633 0.4316 0.7838 0.7212 0.9802 0.6332 0.5257 0.6922 0.7240 -1
-0.4316 0.6299 0.5887 0.5583 0.3079 0.1992 0.4369 0.3613 0.4316 1.0022 0.9606 0.8263 0.6302 0.4971 0.7596 0.7220 -1
-0.4316 0.4460 0.4197 0.5583 0.1738 0.1722 0.0722 0.2811 0.4316 0.8183 0.7916 0.8263 0.4961 0.4701 0.3950 0.6417 -1
0.0684 0.1587 0.2084 0.3532 -0.0150 -0.0120 -0.0451 -0.0329 0.9316 0.5310 0.5803 0.6212 0.3073 0.2859 0.2777 0.3278 -1
0.5684 0.2966 0.2788 0.4814 0.1368 0.1108 0.0889 0.2179 1.4316 0.6689 0.6508 0.7494 0.4591 0.4087 0.4116 0.5785 -1
0.0684 0.3426 0.2929 0.4301 0.0831 0.0606 0.0371 0.1216 0.9316 0.7149 0.6648 0.6981 0.4054 0.3585 0.3598 0.4822 -1
0.5684 0.3541 0.3774 0.7634 0.1778 0.1950 0.1182 0.1386 1.4316 0.7264 0.7493 1.0315 0.5002 0.4929 0.4410 0.4993 -1
0.0684 0.2391 0.2084 0.4301 0.0303 0.0013 0.0126 0.0845 0.9316 0.6114 0.5803 0.6981 0.3526 0.2992 0.3354 0.4451 -1
0.0684 0.4575 0.4338 0.5839 0.1756 0.1187 0.1143 0.3011 0.9316 0.8298 0.8057 0.8520 0.4979 0.4166 0.4370 0.6618 -1
0.0684 0.4805 0.4338 0.4301 0.1042 0.0627 0.0556 0.2108 0.9316 0.8528 0.8057 0.6981 0.4265 0.3606 0.3784 0.5715 -1
0.0684 0.4230 0.2929 0.4557 0.0358 -0.0045 0.0243 0.0805 0.9316 0.7953 0.6648 0.7238 0.3581 0.2933 0.3471 0.4411 -1
0.5684 0.2276 0.2225 0.7121 0.0138 -0.0299 0.0322 0.0654 1.4316 0.5999 0.5944 0.9802 0.3361 0.2680 0.3549 0.4261 -1
0.5684 0.4345 0.3774 0.4814 0.2093 0.2336 0.1749 0.1356 1.4316 0.8068 0.7493 0.7494 0.5317 0.5315 0.4977 0.4963 -1
0.5684 0.4690 0.4478 0.5839 0.1842 0.1104 0.1935 0.2560 1.4316 0.8413 0.8198 0.8520 0.5065 0.4083 0.5162 0.6166 -1
-0.4316 0.7334 0.7014 0.5839 0.4416 0.3291 0.3880 0.5218 0.4316 1.1057 1.0733 0.8520 0.7639 0.6270 0.7107 0.8824 -1
0.0684 0.3196 0.3070 0.4301 0.0353 0.0282 0.0146 0.0453 0.9316 0.6919 0.6789 0.6981 0.3576 0.3261 0.3373 0.4060 -1
0.5684 0.4920 0.4901 0.5583 0.2268 0.1693 0.2785 0.2349 1.4316 0.8643 0.8620 0.8263 0.5491 0.4672 0.6013 0.5956 -1
0.0684 0.3541 0.3070 0.5070 0.0571 0.0274 -0.0079 0.1607 0.9316 0.7264 0.6789 0.7751 0.3794 0.3253 0.3149 0.5214 -1
0.0684 0.4460 0.4901 0.5583 0.3181 0.2934 0.2140 0.3603 0.9316 0.8183 0.8620 0.8263 0.6404 0.5913 0.5368 0.7210 -1
0.0684 0.4920 0.3633 0.5326 0.0879 0.0515 0.0439 0.1808 0.9316 0.8643 0.7353 0.8007 0.4102 0.3494 0.3667 0.5414 -1
0.0684 0.2621 0.1802 0.4044 0.0131 -0.0145 0.0195 0.0102 0.9316 0.6344 0.5522 0.6725 0.3354 0.2834 0.3422 0.3709 -1
-0.4316 0.6989 0.6591 0.6608 0.5581 0.5054 0.4691 0.6923 0.4316 1.0712 1.0310 0.9289 0.8804 0.8033 0.7919 1.0529 -1
-0.4316 0.5380 0.5323 0.6865 0.3122 0.2108 0.2316 0.4536 0.4316 0.9103 0.9043 0.9545 0.6345 0.5087 0.5543 0.8142 -1
0.0684 0.3541 0.3070 0.5070 0.0550 0.0291 0.0322 0.1075 0.9316 0.7264 0.6789 0.7751 0.3773 0.3270 0.3549 0.4682 -1
0.5684 0.5610 0.5183 0.5583 0.2528 0.2062 0.2355 0.3071 1.4316 0.9333 0.8902 0.8263 0.5752 0.5041 0.5583 0.6678 -1
0.5684 0.5035 0.4478 0.6096 0.2349 0.1805 0.1993 0.3432 1.4316 0.8758 0.8198 0.8776 0.5573 0.4784 0.5221 0.7039 -1
-0.4316 0.6759 0.5887 0.6865 0.4332 0.3448 0.4554 0.4817 0.4316 1.0482 0.9606 0.9545 0.7555 0.6427 0.7782 0.8423 -1
0.5684 0.3541 0.3211 0.4044 0.1250 0.1228 0.0849 0.1426 1.4316 0.7264 0.6930 0.6725 0.4474 0.4207 0.4077 0.5033 -1
0.5684 0.0437 0.0253 0.2506 -0.0789 -0.0701 -0.0930 -0.0901 1.4316 0.4160 0.3972 0.5186 0.2434 0.2278 0.2298 0.2706 -1
0.5684 0.3081 0.3352 0.4301 0.0736 0.0511 0.0410 0.0504 1.4316 0.6804 0.7071 0.6981 0.3959 0.3489 0.3637 0.4110 -1
-0.4316 0.6185 0.5887 0.6608 0.3557 0.2801 0.4408 0.3713 0.4316 0.9907 0.9606 0.9289 0.6780 0.5780 0.7635 0.7320 -1
0.0684 0.3771 0.4478 0.4814 0.1126 0.0473 0.1416 0.2710 0.9316 0.7494 0.8198 0.7494 0.4349 0.3452 0.4644 0.6317 -1
0.0684 0.2966 0.2366 0.5070 0.0360 0.0083 0.0449 0.0784 0.9316 0.6689 0.6085 0.7751 0.3583 0.3062 0.3676 0.4391 -1
0.5684 -0.1747 -0.1860 0.2506 -0.1546 -0.1489 -0.1291 -0.1603 1.4316 0.1976 0.1860 0.5186 0.1677 0.1489 0.1936 0.2004 -1
0.5684 0.2276 0.2788 0.5583 0.0707 -0.0074 -0.0460 0.2510 1.4316 0.5999 0.6508 0.8263 0.3930 0.2904 0.2767 0.6116 -1
-0.4316 0.4116 0.3915 0.5070 0.1500 0.1166 0.0957 0.2911 0.4316 0.7838 0.7634 0.7751 0.4723 0.4145 0.4185 0.6517 -1
0.5684 0.2162 0.1380 0.3275 0.0029 0.0029 -0.0167 -0.0148 1.4316 0.5884 0.5099 0.5956 0.3252 0.3008 0.3061 0.3458 -1
0.0684 0.4690 0.4619 0.6096 0.2311 0.2220 0.1622 0.2329 0.9316 0.8413 0.8339 0.8776 0.5534 0.5199 0.4849 0.5936 -1
0.0684 0.4230 0.3915 0.5583 0.1375 0.0975 0.1241 0.2349 0.9316 0.7953 0.7634 0.8263 0.4598 0.3954 0.4468 0.5956 -1
0.5684 0.5265 0.6168 0.7378 0.3650 0.3170 0.3176 0.3713 1.4316 0.8988 0.9888 1.0058 0.6873 0.6149 0.6404 0.7320 -1
-0.4316 0.3081 0.2788 0.6096 0.0745 0.0166 0.1768 0.0674 0.4316 0.6804 0.6508 0.8776 0.3968 0.3145 0.4996 0.4281 -1
-0.4316 0.5265 0.5183 0.6096 0.2479 0.2137 0.2687 0.2540 0.4316 0.8988 0.8902 0.8776 0.5702 0.5116 0.5915 0.6146 -1
0.5684 0.8139 0.7859 0.7634 0.8388 0.8511 0.8386 0.7826 1.4316 1.1861 1.1578 1.0315 1.1612 1.1489 1.1614 1.1432 -1
-0.4316 0.6185 0.5605 0.7121 0.3990 0.3531 0.4593 0.3513 0.4316 0.9907 0.9324 0.9802 0.7213 0.6510 0.7821 0.7119 -1
0.0684 0.3311 0.1943 0.4301 -0.0032 -0.0382 0.0253 0.0163 0.9316 0.7034 0.5662 0.6981 0.3191 0.2597 0.3481 0.3769 -1
0.0684 0.3426 0.2929 0.4301 0.0457 0.0141 0.0664 0.0704 0.9316 0.7149 0.6648 0.6981 0.3680 0.3120 0.3891 0.4311 -1
-0.4316 0.6989 0.6591 0.5839 0.4527 0.3324 0.4466 0.5820 0.4316 1.0712 1.0310 0.8520 0.7750 0.6303 0.7694 0.9426 -1
0.0684 0.4920 0.4478 0.4814 0.1701 0.1262 0.1465 0.2610 0.9316 0.8643 0.8198 0.7494 0.4924 0.4240 0.4693 0.6217 -1
-0.4316 0.1817 0.1521 0.4044 -0.0286 -0.0514 -0.0333 0.0102 0.4316 0.5540 0.5240 0.6725 0.2937 0.2465 0.2894 0.3709 -1
0.5684 0.6644 0.6309 0.7890 0.4921 0.4208 0.4711 0.5138 1.4316 1.0367 1.0029 1.0571 0.8145 0.7187 0.7938 0.8744 -1
-0.4316 0.6070 0.5746 -0.1340 0.3068 0.2357 0.3831 0.3182 0.4316 0.9793 0.9465 0.1340 0.6291 0.5336 0.7059 0.6788 -1
0.0684 0.2047 0.1943 0.5070 -0.0148 -0.0552 -0.0490 0.0604 0.9316 0.5770 0.5662 0.7751 0.3075 0.2427 0.2738 0.4211 -1
0.0684 0.4575 0.4056 0.6608 0.1670 0.1432 0.1055 0.2409 0.9316 0.8298 0.7775 0.9289 0.4893 0.4411 0.4282 0.6016 -1
-0.4316 0.5035 0.4197 0.5070 0.2390 0.2075 0.1925 0.3262 0.4316 0.8758 0.7916 0.7751 0.5613 0.5054 0.5152 0.6868 -1
0.0684 0.3656 0.3211 0.4557 0.0824 0.0556 0.0537 0.1206 0.9316 0.7379 0.6930 0.7238 0.4048 0.3535 0.3764 0.4812 -1
-0.4316 0.4575 0.4760 0.4814 0.2266 0.1407 0.2746 0.2720 0.4316 0.8298 0.8479 0.7494 0.5489 0.4386 0.5974 0.6327 -1
0.5684 0.5035 0.5042 0.7121 0.3206 0.3079 0.2247 0.3613 1.4316 0.8758 0.8761 0.9802 0.6429 0.6058 0.5475 0.7220 -1
0.5684 0.3311 0.1661 0.5839 0.2007 0.1585 0.1680 0.2871 1.4316 0.7034 0.5381 0.8520 0.5230 0.4564 0.4908 0.6477 -1
0.5684 0.1702 0.1380 0.4044 -0.0145 -0.0286 -0.0167 0.0002 1.4316 0.5425 0.5099 0.6725 0.3078 0.2693 0.3061 0.3609 -1
0.0684 0.4116 0.3774 0.5583 0.0722 0.0345 0.0439 0.1747 0.9316 0.7838 0.7493 0.8263 0.3946 0.3323 0.3667 0.5354 -1
0.5684 0.4690 0.4478 0.5839 0.2252 0.2220 0.2003 0.2108 1.4316 0.8413 0.8198 0.8520 0.5475 0.5199 0.5231 0.5715 -1
0.5684 0.6874 0.6450 0.7634 0.5252 0.4847 0.5023 0.5238 1.4316 1.0597 1.0170 1.0315 0.8475 0.7826 0.8251 0.8844 -1
0.5684 0.3426 0.2647 0.5070 0.0815 0.0174 0.1788 0.0604 1.4316 0.7149 0.6367 0.7751 0.4038 0.3153 0.5016 0.4211 -1
0.0684 0.3886 0.3915 0.5070 0.1540 0.1378 0.1182 0.1998 0.9316 0.7609 0.7634 0.7751 0.4764 0.4357 0.4410 0.5605 -1
0.0684 0.4460 0.4056 0.5326 0.1654 0.1411 0.0898 0.2510 0.9316 0.8183 0.7775 0.8007 0.4877 0.4390 0.4126 0.6116 -1
-0.4316 0.4920 0.4901 0.6352 0.2066 0.1461 0.2257 0.2590 0.4316 0.8643 0.8620 0.9033 0.5289 0.4440 0.5485 0.6196 -1
-0.4316 0.4575 0.4478 0.7121 0.1942 0.1444 0.2052 0.2510 0.4316 0.8298 0.8198 0.9802 0.5165 0.4423 0.5280 0.6116 -1
0.0684 0.1472 0.1802 0.4301 -0.0327 -0.0614 -0.0744 0.0704 0.9316 0.5195 0.5522 0.6981 0.2896 0.2365 0.2484 0.4311 -1
-0.4316 0.4345 0.4901 0.6096 0.2501 0.1697 0.1768 0.4155 0.4316 0.8068 0.8620 0.8776 0.5724 0.4676 0.4996 0.7761 -1
0.5684 0.3886 0.4056 0.5070 0.1155 0.0851 0.0928 0.1667 1.4316 0.7609 0.7775 0.7751 0.4378 0.3830 0.4155 0.5274 -1
0.5684 0.3656 0.3211 0.4557 0.1171 0.0473 0.1133 0.1266 1.4316 0.7379 0.6930 0.7238 0.4394 0.3452 0.4361 0.4873 -1
0.5684 0.3426 0.3070 0.5326 0.1346 0.1038 0.1416 0.1105 1.4316 0.7149 0.6789 0.8007 0.4569 0.4016 0.4644 0.4712 -1
0.5684 0.4345 0.4478 0.5326 0.1878 0.1336 0.1905 0.2690 1.4316 0.8068 0.8198 0.8007 0.5101 0.4315 0.5133 0.6297 -1
0.0684 0.3656 0.3070 0.5326 0.0342 -0.0282 0.0361 0.1306 0.9316 0.7379 0.6789 0.8007 0.3565 0.2697 0.3588 0.4913 -1
