0.1075 0.2650 0.5506 0.4729 0.4141 0.2873 -0.0054 -0.0874 -0.1742 0.3945 0.4870 1.0254 0.8427 0.6679 0.7297 0.3098 0.0874 0.1742 -1
0.1175 0.2300 0.5356 0.6432 0.3931 0.3776 0.0036 -0.0874 -0.1742 0.4045 0.4520 1.0104 1.0129 0.6469 0.8201 0.3188 0.0874 0.1742 -1
0.0665 0.2440 0.5466 0.5120 0.4191 0.4002 -0.0111 -0.0874 0.7258 0.3535 0.4660 1.0214 0.8817 0.6729 0.8427 0.3042 0.0874 1.0742 -1
0.3115 0.2480 0.5596 0.1520 0.3001 -0.0122 0.1750 -0.0874 -0.0142 0.5985 0.4700 1.0344 0.5217 0.5539 0.4303 0.4902 0.0874 0.3342 -1
0.3385 0.4120 0.6136 -0.0856 0.2231 -0.1195 0.1490 -0.0874 -0.1742 0.6255 0.6340 1.0884 0.2841 0.4769 0.3229 0.4643 0.0874 0.1742 -1
0.5635 0.3510 0.4646 0.0190 0.0091 -0.1478 0.3655 -0.0874 -0.1742 0.8505 0.5730 0.9394 0.3888 0.2629 0.2947 0.6807 0.0874 0.1742 -1
0.1225 0.2110 0.5376 0.3896 0.4501 0.2873 0.0295 -0.0874 -0.1742 0.4095 0.4330 1.0124 0.7593 0.7039 0.7297 0.3448 0.0874 0.1742 -1
0.1165 0.3390 0.5826 0.6556 0.2751 0.3607 -0.0280 -0.0874 -0.1742 0.4035 0.5610 1.0574 1.0253 0.5289 0.8031 0.2873 0.0874 0.1742 -1
0.1515 0.1900 0.5266 0.3116 0.4341 0.3437 0.0634 -0.0874 0.1258 0.4385 0.4120 1.0014 0.6813 0.6879 0.7862 0.3786 0.0874 0.4742 -1
0.3205 0.3030 0.5956 0.1520 0.2661 -0.0574 0.1524 -0.0874 -0.1042 0.6075 0.5250 1.0704 0.5217 0.5199 0.3851 0.4677 0.0874 0.2442 -1
0.2535 0.3780 0.0636 0.5545 0.2211 0.1347 0.2528 -0.0874 0.8258 0.5405 0.6000 0.5384 0.9242 0.4749 0.5772 0.5680 0.0874 1.1742 -1
0.2745 0.3130 0.2276 0.5776 0.2961 0.2590 0.1490 -0.0014 -0.0042 0.5615 0.5350 0.7024 0.9473 0.5499 0.7014 0.4643 0.1734 0.3442 -1
0.2085 0.4030 -0.2374 0.8098 0.3961 -0.2212 0.2866 -0.0874 -0.1742 0.4955 0.6250 0.2374 1.1795 0.6499 0.2212 0.6018 0.0874 0.1742 -1
-0.1435 0.8890 -0.2374 -0.1565 0.8731 -0.2212 -0.1576 -0.0874 -0.1742 0.1435 1.1110 0.2374 0.2132 1.1269 0.2212 0.1576 0.0874 0.1742 -1
0.1085 0.2800 0.5506 0.5439 0.3611 0.4002 -0.0043 -0.0874 -0.1742 0.3955 0.5020 1.0254 0.9136 0.6149 0.8427 0.3109 0.0874 0.1742 -1
0.3225 0.2600 0.5826 0.2903 0.3981 0.2703 0.0385 -0.0874 -0.1742 0.6095 0.4820 1.0574 0.6600 0.6519 0.7127 0.3538 0.0874 0.1742 -1
0.0665 0.2440 0.5626 0.4942 0.4601 0.3889 -0.0336 -0.0874 -0.1742 0.3535 0.4660 1.0374 0.8639 0.7139 0.8314 0.2816 0.0874 0.1742 -1
0.1435 0.1780 0.5556 0.3737 0.4571 0.3324 0.0566 -0.0874 -0.0342 0.4305 0.4000 1.0304 0.7434 0.7109 0.7749 0.3718 0.0874 0.3142 -1
0.1525 0.2590 0.6316 0.3737 0.3231 0.2816 0.0307 -0.0874 0.1058 0.4395 0.4810 1.1064 0.7434 0.5769 0.7240 0.3459 0.0874 0.4542 -1
0.3115 0.2380 0.5756 0.1361 0.3211 -0.0461 0.1783 -0.0874 -0.0042 0.5985 0.4600 1.0504 0.5058 0.5749 0.3964 0.4936 0.0874 0.3442 -1
0.0565 0.1880 0.5336 0.5173 0.4781 0.3889 -0.0065 -0.0874 0.0658 0.3435 0.4100 1.0084 0.8870 0.7319 0.8314 0.3087 0.0874 0.4142 -1
0.2885 0.3340 0.5626 0.2744 0.2571 -0.1421 0.1310 -0.0874 -0.1742 0.5755 0.5560 1.0374 0.6441 0.5109 0.3003 0.4462 0.0874 0.1742 -1
0.1325 0.2750 0.5646 0.2850 0.4591 0.3042 0.0025 -0.0874 -0.1742 0.4195 0.4970 1.0394 0.6547 0.7129 0.7466 0.3177 0.0874 0.1742 -1
0.2055 0.3640 0.5486 0.3843 0.2301 0.2421 0.0656 -0.0524 -0.1742 0.4925 0.5860 1.0234 0.7540 0.4839 0.6845 0.3808 0.1224 0.1742 -1
0.0675 0.1990 0.5666 0.5492 0.4371 0.3607 -0.0088 -0.0874 0.0858 0.3545 0.4210 1.0414 0.9189 0.6909 0.8031 0.3064 0.0874 0.4342 -1
0.0815 0.2300 0.5596 0.5049 0.4121 0.3324 -0.0111 -0.0874 -0.1742 0.3685 0.4520 1.0344 0.8746 0.6659 0.7749 0.3042 0.0874 0.1742 -1
0.2095 0.4435 0.5596 0.4109 0.2781 0.2873 0.0160 -0.0874 -0.1742 0.4965 0.6654 1.0344 0.7806 0.5319 0.7297 0.3312 0.0874 0.1742 -1
0.1335 0.2060 0.5426 0.2850 0.4911 0.2873 0.0419 -0.0874 -0.1742 0.4205 0.4280 1.0174 0.6547 0.7449 0.7297 0.3572 0.0874 0.1742 -1
0.1505 0.3469 0.5396 0.3612 0.4181 0.3268 0.0352 -0.0874 -0.1742 0.4375 0.5688 1.0144 0.7310 0.6719 0.7692 0.3504 0.0874 0.1742 -1
0.1755 0.2330 0.5686 0.2407 0.3251 0.3607 0.1028 -0.0874 -0.0242 0.4625 0.4550 1.0434 0.6104 0.5789 0.8031 0.4180 0.0874 0.3242 -1
0.1325 0.1100 0.4866 0.2956 0.5411 0.3437 0.0780 -0.0874 0.0658 0.4195 0.3320 0.9614 0.6654 0.7949 0.7862 0.3932 0.0874 0.4142 -1
0.0955 0.2290 0.4706 0.3346 0.4371 0.3042 0.0690 -0.0874 0.0658 0.3825 0.4510 0.9454 0.7044 0.6909 0.7466 0.3842 0.0874 0.4142 -1
0.0665 0.2680 0.5306 0.4446 0.4731 0.3324 -0.0302 -0.0874 -0.1742 0.3535 0.4900 1.0054 0.8143 0.7269 0.7749 0.2850 0.0874 0.1742 -1
0.3445 0.4060 0.6116 0.0864 0.1481 -0.2212 0.1614 -0.0874 -0.1742 0.6315 0.6280 1.0864 0.4561 0.4019 0.2212 0.4767 0.0874 0.1742 -1
0.0775 0.2320 0.5426 0.4729 0.4231 0.3268 -0.0032 -0.0874 -0.1742 0.3645 0.4540 1.0174 0.8427 0.6769 0.7692 0.3121 0.0874 0.1742 -1
0.1185 0.2140 0.5686 0.5226 0.4351 0.3324 -0.0043 -0.0874 -0.1742 0.4055 0.4360 1.0434 0.8923 0.6889 0.7749 0.3109 0.0874 0.1742 -1
0.1375 0.2530 0.5666 0.2354 0.4851 0.2986 0.0092 -0.0874 -0.1742 0.4245 0.4750 1.0414 0.6051 0.7389 0.7410 0.3245 0.0874 0.1742 -1
0.1355 0.2020 0.5576 0.4002 0.4461 0.3437 0.0464 -0.0874 -0.1742 0.4225 0.4240 1.0324 0.7700 0.6999 0.7862 0.3617 0.0874 0.1742 -1
-0.0995 0.2290 0.5356 0.2744 0.4391 0.3437 0.0205 -0.0874 0.1358 0.1875 0.4510 1.0104 0.6441 0.6929 0.7862 0.3357 0.0874 0.4842 -1
0.3855 0.3390 0.5916 -0.0625 0.2191 -0.1421 0.2533 -0.0874 -0.0142 0.6725 0.5610 1.0664 0.3072 0.4729 0.3003 0.5686 0.0874 0.3342 -1
0.1625 0.2950 0.6486 0.3063 0.3521 0.3042 0.0002 -0.0874 -0.1742 0.4495 0.5170 1.1234 0.6760 0.6059 0.7466 0.3155 0.0874 0.1742 -1
0.3225 0.3430 -0.0124 0.4056 0.2981 0.0782 0.3136 -0.0874 -0.1742 0.6095 0.5650 0.4624 0.7753 0.5519 0.5207 0.6289 0.0874 0.1742 -1
0.5375 0.3790 0.5866 0.0474 0.1871 -0.2043 0.1750 -0.0874 -0.0742 0.8245 0.6010 1.0614 0.4171 0.4409 0.2382 0.4902 0.0874 0.2742 -1
0.0865 0.1630 0.5376 0.6875 0.4841 0.3494 -0.0077 -0.0874 0.7258 0.3735 0.3850 1.0124 1.0572 0.7379 0.7918 0.3076 0.0874 1.0742 -1
0.2305 0.4970 0.5976 -0.1849 0.2681 -0.1930 0.0893 -0.0874 -0.1742 0.5175 0.7190 1.0724 0.1849 0.5219 0.2495 0.4045 0.0874 0.1742 -1
0.0655 0.2660 0.5066 0.4676 0.4601 0.1347 0.0070 -0.0874 -0.1742 0.3525 0.4880 0.9814 0.8373 0.7139 0.5772 0.3222 0.0874 0.1742 -1
0.5145 0.3360 -0.2374 0.4056 0.1281 -0.0461 0.5538 -0.0874 -0.0742 0.8015 0.5580 0.2374 0.7753 0.3819 0.3964 0.8690 0.0874 0.2742 -1
0.3315 0.4350 0.6196 0.1467 0.1501 -0.0856 0.1051 -0.0874 -0.1742 0.6185 0.6570 1.0944 0.5164 0.4039 0.3568 0.4203 0.0874 0.1742 -1
0.3425 0.4450 -0.2374 0.2070 0.3841 -0.1308 0.3531 -0.0874 -0.0942 0.6295 0.6670 0.2374 0.5767 0.6379 0.3116 0.6683 0.0874 0.2542 -1
-0.0145 0.4180 0.4506 0.8045 0.3141 0.7788 -0.1125 -0.0874 -0.1742 0.2725 0.6400 0.9254 1.1742 0.5679 1.2212 0.2027 0.0874 0.1742 -1
0.2035 0.3210 0.5686 0.2673 0.3781 -0.0913 0.0634 -0.0874 -0.1742 0.4905 0.5430 1.0434 0.6370 0.6319 0.3512 0.3786 0.0874 0.1742 -1
0.1015 0.2110 0.5556 0.5616 0.4681 0.3720 -0.0167 -0.0874 -0.1742 0.3885 0.4330 1.0304 0.9313 0.7219 0.8144 0.2985 0.0874 0.1742 -1
0.0805 0.2840 0.5596 0.4783 0.3931 0.1856 0.0059 -0.0874 -0.1742 0.3675 0.5060 1.0344 0.8480 0.6469 0.6280 0.3211 0.0874 0.1742 -1
0.0975 0.2200 0.5506 0.5492 0.4351 0.3607 -0.0122 -0.0874 0.0358 0.3845 0.4420 1.0254 0.9189 0.6889 0.8031 0.3031 0.0874 0.3842 -1
0.0775 0.3100 0.5536 0.5049 0.4411 0.1347 -0.0392 -0.0874 -0.1742 0.3645 0.5320 1.0284 0.8746 0.6949 0.5772 0.2760 0.0874 0.1742 -1
0.1555 0.1910 0.5376 0.4002 0.4351 0.3607 0.0555 -0.0874 -0.1742 0.4425 0.4130 1.0124 0.7700 0.6889 0.8031 0.3707 0.0874 0.1742 -1
0.1695 0.2660 0.6316 0.4339 0.3231 0.2816 0.0171 -0.0874 -0.0742 0.4565 0.4880 1.1064 0.8037 0.5769 0.7240 0.3324 0.0874 0.2742 -1
0.0655 0.2330 0.5596 0.4889 0.4641 0.4059 -0.0201 -0.0874 -0.1742 0.3525 0.4550 1.0344 0.8586 0.7179 0.8483 0.2952 0.0874 0.1742 -1
0.1695 0.4500 0.2616 0.5492 0.3321 -0.2212 0.1163 -0.0874 -0.1742 0.4565 0.6720 0.7364 0.9189 0.5859 0.2212 0.4316 0.0874 0.1742 -1
0.1265 0.1330 0.3686 0.5545 0.4191 0.4172 0.1130 -0.0874 -0.1742 0.4135 0.3550 0.8434 0.9242 0.6729 0.8596 0.4282 0.0874 0.1742 -1
0.1165 0.3030 0.5376 0.5988 0.3571 0.3437 -0.0167 -0.0874 -0.1742 0.4035 0.5250 1.0124 0.9685 0.6109 0.7862 0.2985 0.0874 0.1742 -1
0.2035 0.3810 0.2946 0.5173 0.3301 -0.2212 0.1490 -0.0874 -0.1742 0.4905 0.6030 0.7694 0.8870 0.5839 0.2212 0.4643 0.0874 0.1742 -1
0.1605 0.2950 0.4016 0.3116 0.4141 0.2816 0.0927 -0.0874 -0.1742 0.4475 0.5170 0.8764 0.6813 0.6679 0.7240 0.4079 0.0874 0.1742 -1
0.0985 0.2210 0.5666 0.3506 0.3981 0.2873 0.0476 -0.0874 -0.1742 0.3855 0.4430 1.0414 0.7203 0.6519 0.7297 0.3628 0.0874 0.1742 -1
0.1765 0.2680 0.5996 0.3843 0.3361 0.3042 0.0284 -0.0874 -0.1742 0.4635 0.4900 1.0744 0.7540 0.5899 0.7466 0.3436 0.0874 0.1742 -1
0.1975 0.3000 0.6156 0.3506 0.3621 0.2986 0.0059 -0.0874 -0.0342 0.4845 0.5220 1.0904 0.7203 0.6159 0.7410 0.3211 0.0874 0.3142 -1
0.1365 0.1660 0.5356 0.4180 0.5121 0.3268 0.0419 -0.0874 -0.1142 0.4235 0.3880 1.0104 0.7877 0.7659 0.7692 0.3572 0.0874 0.2342 -1
0.1345 0.2090 0.5556 0.3559 0.4801 0.2703 0.0239 -0.0874 -0.0042 0.4215 0.4310 1.0304 0.7256 0.7339 0.7127 0.3391 0.0874 0.3442 -1
0.1225 0.2870 0.5426 0.2903 0.4161 0.2364 0.0295 -0.0874 -0.1742 0.4095 0.5090 1.0174 0.6600 0.6699 0.6789 0.3448 0.0874 0.1742 -1
0.0895 0.2910 0.5396 0.4942 0.3801 0.3889 -0.0077 -0.0874 -0.0742 0.3765 0.5130 1.0144 0.8639 0.6339 0.8314 0.3076 0.0874 0.2742 -1
0.2895 0.3270 0.7626 0.2620 0.2251 -0.1647 0.0634 -0.0874 -0.1742 0.5765 0.5490 1.2374 0.6317 0.4789 0.2777 0.3786 0.0874 0.1742 -1
0.1425 0.2620 0.5846 0.3683 0.3731 0.2986 0.0070 -0.0874 -0.1742 0.4295 0.4840 1.0594 0.7380 0.6269 0.7410 0.3222 0.0874 0.1742 -1
0.1885 0.2200 0.5776 0.5173 0.3551 0.3042 0.0419 -0.0874 -0.0542 0.4755 0.4420 1.0524 0.8870 0.6089 0.7466 0.3572 0.0874 0.2942 -1
0.0825 0.1870 0.5046 0.4783 0.4931 0.3889 0.0092 -0.0874 -0.1742 0.3695 0.4090 0.9794 0.8480 0.7469 0.8314 0.3245 0.0874 0.1742 -1
0.0575 0.5100 0.5796 0.6166 0.2411 -0.0743 -0.0832 -0.0874 -0.0542 0.3445 0.7320 1.0544 0.9863 0.4949 0.3681 0.2320 0.0874 0.2942 -1
0.1745 0.2080 0.5796 0.3400 0.3661 0.3437 0.0555 -0.0874 0.1758 0.4615 0.4300 1.0544 0.7097 0.6199 0.7862 0.3707 0.0874 0.5242 -1
0.1655 0.3390 -0.2374 -0.0359 0.7021 -0.2212 0.2978 -0.0874 -0.1742 0.4525 0.5610 0.2374 0.3338 0.9559 0.2212 0.6131 0.0874 0.1742 -1
0.1575 0.3370 0.6376 0.5049 0.2301 0.2703 0.0059 -0.0874 -0.0242 0.4445 0.5590 1.1124 0.8746 0.4839 0.7127 0.3211 0.0874 0.3242 -1
0.2175 0.3490 0.2996 0.3116 0.4001 -0.2212 0.1693 -0.0874 -0.1742 0.5045 0.5710 0.7744 0.6813 0.6539 0.2212 0.4846 0.0874 0.1742 -1
0.1775 0.2920 0.6286 0.3896 0.3321 0.2421 0.0137 -0.0874 -0.1742 0.4645 0.5140 1.1034 0.7593 0.5859 0.6845 0.3290 0.0874 0.1742 -1
0.1675 0.2110 0.5376 0.3683 0.4341 0.3268 0.0295 -0.0874 -0.1742 0.4545 0.4330 1.0124 0.7380 0.6879 0.7692 0.3448 0.0874 0.1742 -1
0.1015 0.1990 0.5466 0.5049 0.5071 0.3776 -0.0257 -0.0874 -0.1742 0.3885 0.4210 1.0214 0.8746 0.7609 0.8201 0.2895 0.0874 0.1742 -1
0.2125 0.2600 0.5046 0.3612 0.3281 0.3268 0.1039 -0.0874 -0.0642 0.4995 0.4820 0.9794 0.7310 0.5819 0.7692 0.4192 0.0874 0.2842 -1
0.3385 0.4120 0.6136 -0.0856 0.2231 -0.1195 0.1490 -0.0874 -0.1742 0.6255 0.6340 1.0884 0.2841 0.4769 0.3229 0.4643 0.0874 0.1742 -1
0.1285 0.2330 0.5506 0.5882 0.3941 0.2703 0.0307 -0.0874 -0.1042 0.4155 0.4550 1.0254 0.9579 0.6479 0.7127 0.3459 0.0874 0.2442 -1
0.1405 0.2000 0.5776 0.3559 0.4441 0.3268 0.0431 -0.0874 -0.1742 0.4275 0.4220 1.0524 0.7256 0.6979 0.7692 0.3583 0.0874 0.1742 -1
0.0645 0.2480 0.5216 0.5279 0.4891 -0.1591 0.0250 -0.0874 0.0158 0.3515 0.4700 0.9964 0.8976 0.7429 0.2834 0.3403 0.0874 0.3642 -1
0.3375 0.3400 0.6176 0.0527 0.2211 -0.0687 0.1671 -0.0874 -0.1742 0.6245 0.5620 1.0924 0.4224 0.4749 0.3738 0.4823 0.0874 0.1742 -1
0.1315 0.2710 0.5686 0.3400 0.4571 0.2816 -0.0088 -0.0874 -0.1742 0.4185 0.4930 1.0434 0.7097 0.7109 0.7240 0.3064 0.0874 0.1742 -1
0.1755 0.2200 0.5956 0.2673 0.3141 0.3607 0.0848 -0.0874 0.0458 0.4625 0.4420 1.0704 0.6370 0.5679 0.8031 0.4000 0.0874 0.3942 -1
0.1785 0.3270 0.6246 0.3559 0.2571 0.2703 0.0183 -0.0874 0.1458 0.4655 0.5490 1.0994 0.7256 0.5109 0.7127 0.3335 0.0874 0.4942 -1
0.1435 0.1480 0.3666 0.3683 0.5681 0.2873 0.0949 -0.0874 0.0658 0.4305 0.3700 0.8414 0.7380 0.8219 0.7297 0.4102 0.0874 0.4142 -1
0.5695 -0.0670 -0.2374 0.0687 0.4571 -0.2212 0.7139 -0.0874 -0.1742 0.8565 0.1550 0.2374 0.4384 0.7109 0.2212 1.0291 0.0874 0.1742 -1
0.1405 0.2020 0.5506 0.3346 0.4851 0.3042 0.0250 -0.0874 -0.1742 0.4275 0.4240 1.0254 0.7044 0.7389 0.7466 0.3403 0.0874 0.1742 -1
0.1545 0.2620 0.5376 0.4339 0.3781 0.3155 0.0295 -0.0874 -0.1742 0.4415 0.4840 1.0124 0.8037 0.6319 0.7579 0.3448 0.0874 0.1742 -1
0.1595 0.2300 0.6086 0.2513 0.4551 0.2873 0.0239 -0.0874 -0.0542 0.4465 0.4520 1.0834 0.6210 0.7089 0.7297 0.3391 0.0874 0.2942 -1
0.0675 0.2330 0.5556 0.5049 0.4621 0.4341 -0.0257 -0.0874 -0.1742 0.3545 0.4550 1.0304 0.8746 0.7159 0.8766 0.2895 0.0874 0.1742 -1
0.0925 0.3150 0.5576 0.4676 0.3441 0.3607 -0.0201 -0.0874 -0.1742 0.3795 0.5370 1.0324 0.8373 0.5979 0.8031 0.2952 0.0874 0.1742 -1
0.2015 0.3040 0.5376 0.4002 0.2551 0.2816 0.0893 -0.0874 -0.1742 0.4885 0.5260 1.0124 0.7700 0.5089 0.7240 0.4045 0.0874 0.1742 -1
0.3115 0.2380 0.5756 0.1361 0.3031 -0.0461 0.1783 -0.0874 -0.0042 0.5985 0.4600 1.0504 0.5058 0.5569 0.3964 0.4936 0.0874 0.3442 -1
0.1735 0.2510 0.3956 0.3612 0.4161 0.2816 0.0960 -0.0874 -0.1742 0.4605 0.4730 0.8704 0.7310 0.6699 0.7240 0.4113 0.0874 0.1742 -1
0.8565 0.1250 -0.2374 0.2070 -0.0639 -0.1139 0.8424 -0.0874 0.0658 1.1435 0.3470 0.2374 0.5767 0.1899 0.3286 1.1576 0.0874 0.4142 -1
0.1875 0.2590 0.5136 0.3063 0.3931 0.2986 0.0712 -0.0874 -0.0142 0.4745 0.4810 0.9884 0.6760 0.6469 0.7410 0.3865 0.0874 0.3342 -1
0.0755 0.3690 0.5466 0.3453 0.4211 0.1178 -0.0223 -0.0874 -0.0342 0.3625 0.5910 1.0214 0.7150 0.6749 0.5602 0.2929 0.0874 0.3142 -1
0.1475 0.2620 0.5176 0.3896 0.4001 0.3155 0.0464 -0.0874 -0.1742 0.4345 0.4840 0.9924 0.7593 0.6539 0.7579 0.3617 0.0874 0.1742 -1
0.1775 0.2450 0.6466 0.3116 0.3431 0.3268 0.0295 -0.0874 -0.1742 0.4645 0.4670 1.1214 0.6813 0.5969 0.7692 0.3448 0.0874 0.1742 -1
0.1375 0.2890 0.5776 0.3116 0.4051 0.2986 0.0126 -0.0874 -0.0642 0.4245 0.5110 1.0524 0.6813 0.6589 0.7410 0.3279 0.0874 0.2842 -1
0.1375 0.2300 0.5646 0.4056 0.4411 0.2986 0.0261 -0.0874 -0.0642 0.4245 0.4520 1.0394 0.7753 0.6949 0.7410 0.3414 0.0874 0.2842 -1
0.0895 0.2970 0.5666 0.5049 0.3341 0.3776 -0.0122 -0.0874 -0.1742 0.3765 0.5190 1.0414 0.8746 0.5879 0.8201 0.3031 0.0874 0.1742 -1
0.2055 0.3660 0.5936 0.3063 0.2861 -0.1647 0.0780 -0.0874 -0.1742 0.4925 0.5880 1.0684 0.6760 0.5399 0.2777 0.3932 0.0874 0.1742 -1
0.1475 0.2620 0.3886 0.3683 0.4391 0.2421 0.0915 -0.0874 0.7258 0.4345 0.4840 0.8634 0.7380 0.6929 0.6845 0.4068 0.0874 1.0742 -1
0.1415 0.2270 0.5506 0.3240 0.4431 0.3720 0.0397 -0.0874 -0.1742 0.4285 0.4490 1.0254 0.6937 0.6969 0.8144 0.3549 0.0874 0.1742 -1
0.2005 0.3180 0.5086 0.3346 0.2781 0.3155 0.0791 -0.0874 -0.1742 0.4875 0.5400 0.9834 0.7044 0.5319 0.7579 0.3944 0.0874 0.1742 -1
0.1625 0.2800 0.6196 0.3453 0.4031 0.2534 -0.0032 -0.0874 -0.1742 0.4495 0.5020 1.0944 0.7150 0.6569 0.6958 0.3121 0.0874 0.1742 -1
0.1495 0.1840 0.5506 0.3949 0.4341 0.2986 0.0634 -0.0874 -0.1742 0.4365 0.4060 1.0254 0.7646 0.6879 0.7410 0.3786 0.0874 0.1742 -1
0.1955 0.5300 -0.0634 0.6166 0.3531 -0.2212 0.1885 -0.0874 -0.1742 0.4825 0.7520 0.4114 0.9863 0.6069 0.2212 0.5037 0.0874 0.1742 -1
0.2345 0.3520 0.5596 0.3843 0.2141 -0.1139 0.0543 0.1316 -0.1742 0.5215 0.5740 1.0344 0.7540 0.4679 0.3286 0.3696 0.3064 0.1742 -1
0.0835 0.2810 0.5576 0.5226 0.4191 0.3324 -0.0268 -0.0874 -0.1742 0.3705 0.5030 1.0324 0.8923 0.6729 0.7749 0.2884 0.0874 0.1742 -1
0.0895 0.2920 0.5536 0.3453 0.4091 0.4002 -0.0054 -0.0874 -0.1742 0.3765 0.5140 1.0284 0.7150 0.6629 0.8427 0.3098 0.0874 0.1742 -1
0.0935 0.1930 0.3976 0.4499 0.4911 0.2986 0.0667 -0.0524 0.0458 0.3805 0.4150 0.8724 0.8196 0.7449 0.7410 0.3820 0.1224 0.3942 -1
0.4245 0.3550 0.4086 0.3010 0.1121 -0.1478 0.2764 -0.0874 -0.1742 0.7115 0.5770 0.8834 0.6707 0.3659 0.2947 0.5917 0.0874 0.1742 -1
0.3205 0.3070 0.6226 0.1414 0.2271 -0.0122 0.1457 -0.0874 -0.0642 0.6075 0.5290 1.0974 0.5111 0.4809 0.4303 0.4609 0.0874 0.2842 -1
