0.0502 0.1549 -0.1720 -0.0581 0.5757 0.2758 0.3825 0.4891 0.4880 0.1720 0.0581 0.8643 0.7345 0.8095 -1
0.4997 0.5477 -0.1720 -0.0581 0.4557 0.1005 0.1703 0.9385 0.8809 0.1720 0.0581 0.7443 0.5593 0.5973 -1
0.1851 0.2858 -0.1720 -0.0581 0.4024 0.1315 0.2511 0.6239 0.6190 0.1720 0.0581 0.6909 0.5902 0.6781 -1
0.5109 0.2025 -0.1720 -0.0581 0.6424 0.0490 0.1905 0.9498 0.5356 0.1720 0.0581 0.9309 0.5077 0.6175 -1
0.6120 0.5239 -0.1720 -0.0581 0.2691 0.2861 0.3117 1.0509 0.8571 0.1720 0.0581 0.5576 0.7448 0.7388 -1
0.1289 0.2382 -0.1720 -0.0581 0.6157 0.6057 0.6451 0.5677 0.5713 0.1720 0.0581 0.9043 1.0644 1.0721 -1
0.5221 0.2739 -0.1720 -0.0581 0.6424 0.4201 0.4532 0.9610 0.6071 0.1720 0.0581 0.9309 0.8788 0.8802 -1
0.0502 0.1549 -0.1720 -0.0581 0.3491 0.0284 0.1703 0.4891 0.4880 0.1720 0.0581 0.6376 0.4871 0.5973 -1
0.5221 0.2144 -0.1720 -0.0581 0.5757 0.4614 0.5340 0.9610 0.5475 0.1720 0.0581 0.8643 0.9201 0.9610 -1
0.5109 0.2977 -0.1720 -0.0581 0.3091 0.1212 0.0693 0.9498 0.6309 0.1720 0.0581 0.5976 0.5799 0.4963 -1
0.4660 0.0715 -0.1720 -0.0581 0.5091 0.1005 0.2309 0.9048 0.4047 0.1720 0.0581 0.7976 0.5593 0.6579 -1
-0.0172 0.0001 -0.1720 -0.0581 0.4691 -0.0129 0.1400 0.4217 0.3332 0.1720 0.0581 0.7576 0.4458 0.5670 -1
0.5559 0.4287 -0.1720 -0.0581 0.4024 0.2552 0.0390 0.9947 0.7618 0.1720 0.0581 0.6909 0.7139 0.4660 -1
0.1514 0.2025 -0.1720 -0.0581 0.5624 -0.0747 0.0794 0.5902 0.5356 0.1720 0.0581 0.8509 0.3840 0.5064 -1
0.4884 0.6310 -0.1720 -0.0581 0.3891 0.1418 -0.0216 0.9273 0.9642 0.1720 0.0581 0.6776 0.6005 0.4054 -1
0.6570 0.1668 -0.1720 -0.0581 0.4557 0.4923 0.4734 1.0958 0.4999 0.1720 0.0581 0.7443 0.9510 0.9004 -1
0.4884 0.1429 -0.1720 -0.0581 0.4957 0.5335 0.5946 0.9273 0.4761 0.1720 0.0581 0.7843 0.9922 1.0216 -1
0.6008 0.0715 -0.1720 -0.0581 0.5624 0.6779 0.7158 1.0396 0.4047 0.1720 0.0581 0.8509 1.1366 1.1428 -1
0.4884 0.6668 -0.1720 -0.0581 0.3757 0.2243 0.1299 0.9273 0.9999 0.1720 0.0581 0.6643 0.6830 0.5569 -1
0.2188 0.1310 -0.1720 -0.0581 0.5491 0.4820 0.5441 0.6576 0.4642 0.1720 0.0581 0.8376 0.9407 0.9711 -1
0.2637 0.0239 -0.1720 -0.0581 0.2957 0.2036 0.3117 0.7026 0.3571 0.1720 0.0581 0.5843 0.6623 0.7388 -1
0.2300 0.1429 -0.1720 -0.0581 0.3491 0.0181 0.0592 0.6689 0.4761 0.1720 0.0581 0.6376 0.4768 0.4862 -1
0.4660 0.3572 -0.1720 -0.0581 0.4424 0.1418 0.1703 0.9048 0.6904 0.1720 0.0581 0.7309 0.6005 0.5973 -1
0.1626 0.2263 -0.1720 -0.0581 0.6291 0.6160 0.5946 0.6014 0.5594 0.1720 0.0581 0.9176 1.0747 1.0216 -1
0.0615 0.0834 -0.1720 -0.0581 0.4291 0.0078 0.1501 0.5003 0.4166 0.1720 0.0581 0.7176 0.4665 0.5771 -1
0.1177 0.1787 -0.1720 -0.0581 0.3357 -0.0438 0.1097 0.5565 0.5118 0.1720 0.0581 0.6243 0.4149 0.5367 -1
0.5671 0.3691 -0.1720 -0.0581 0.6024 0.2758 0.2208 1.0059 0.7023 0.1720 0.0581 0.8909 0.7345 0.6478 -1
0.5334 0.3691 -0.1720 -0.0581 0.5357 0.1212 0.1703 0.9722 0.7023 0.1720 0.0581 0.8243 0.5799 0.5973 -1
0.2412 0.3215 -0.1720 -0.0581 0.3757 -0.0438 0.1097 0.6801 0.6547 0.1720 0.0581 0.6643 0.4149 0.5367 -1
0.4210 0.2858 -0.1720 -0.0581 0.3491 0.0284 0.1198 0.8599 0.6190 0.1720 0.0581 0.6376 0.4871 0.5468 -1
0.4098 0.1191 -0.1720 -0.0581 0.5091 0.1212 0.2511 0.8486 0.4523 0.1720 0.0581 0.7976 0.5799 0.6781 -1
0.2525 0.0596 -0.1720 -0.0581 0.6291 -0.1056 0.0592 0.6913 0.3928 0.1720 0.0581 0.9176 0.3531 0.4862 -1
0.6120 0.1668 -0.1720 -0.0581 0.5891 0.6469 0.6855 1.0509 0.4999 0.1720 0.0581 0.8776 1.1056 1.1125 -1
0.1738 0.2144 -0.1720 -0.0581 0.6024 0.1521 0.2713 0.6127 0.5475 0.1720 0.0581 0.8909 0.6108 0.6984 -1
0.2075 -0.0475 -0.1720 -0.0581 0.5757 -0.0953 0.0693 0.6464 0.2856 0.1720 0.0581 0.8643 0.3634 0.4963 -1
0.7693 0.1429 -0.1720 -0.0581 0.5491 0.4923 0.5441 1.2082 0.4761 0.1720 0.0581 0.8376 0.9510 0.9711 -1
0.5446 0.6191 -0.1720 -0.0581 0.3624 0.4098 0.3522 0.9835 0.9523 0.1720 0.0581 0.6509 0.8685 0.7792 -1
0.2637 0.3453 -0.1720 -0.0581 0.5491 0.2449 0.3522 0.7026 0.6785 0.1720 0.0581 0.8376 0.7036 0.7792 -1
-0.0396 0.1549 -0.1720 -0.0581 0.5757 0.0181 0.1602 0.3992 0.4880 0.1720 0.0581 0.8643 0.4768 0.5872 -1
0.2300 0.1906 -0.1720 -0.0581 0.4157 0.1005 0.2309 0.6689 0.5237 0.1720 0.0581 0.7043 0.5593 0.6579 -1
0.2075 0.1906 -0.1720 -0.0581 0.4957 -0.0335 0.0794 0.6464 0.5237 0.1720 0.0581 0.7843 0.4252 0.5064 -1
0.5559 0.5953 -0.1720 -0.0581 0.4691 0.3273 0.0491 0.9947 0.9285 0.1720 0.0581 0.7576 0.7861 0.4761 -1
0.5896 0.6668 -0.1720 -0.0581 0.0824 0.3067 -0.0014 1.0284 0.9999 0.1720 0.0581 0.3709 0.7654 0.4256 -1
0.5671 0.2739 -0.1720 -0.0581 0.7891 0.6263 0.6653 1.0059 0.6071 0.1720 0.0581 1.0776 1.0850 1.0923 -1
0.6233 0.0834 -0.1720 -0.0581 0.7091 0.4614 0.5340 1.0621 0.4166 0.1720 0.0581 0.9976 0.9201 0.9610 -1
0.3536 0.2858 -0.1720 -0.0581 0.4024 0.0902 0.2208 0.7925 0.6190 0.1720 0.0581 0.6909 0.5489 0.6478 -1
0.4098 0.2858 -0.1720 -0.0581 0.4291 0.1212 0.0895 0.8486 0.6190 0.1720 0.0581 0.7176 0.5799 0.5165 -1
0.0502 0.3215 -0.1720 -0.0581 0.6957 0.0902 0.2208 0.4891 0.6547 0.1720 0.0581 0.9843 0.5489 0.6478 -1
0.5334 0.6072 -0.1720 -0.0581 0.5757 0.2449 0.0188 0.9722 0.9404 0.1720 0.0581 0.8643 0.7036 0.4458 -1
0.4547 0.3691 -0.1720 -0.0581 0.5757 0.4304 0.5037 0.8936 0.7023 0.1720 0.0581 0.8643 0.8891 0.9307 -1
0.5334 0.4763 -0.1720 -0.0581 0.4691 0.2036 0.1198 0.9722 0.8094 0.1720 0.0581 0.7576 0.6623 0.5468 -1
0.0390 0.3334 -0.1720 -0.0581 0.3491 0.2861 0.3825 0.4779 0.6666 0.1720 0.0581 0.6376 0.7448 0.8095 -1
0.4884 0.5953 -0.1720 -0.0581 0.4691 0.0593 0.0794 0.9273 0.9285 0.1720 0.0581 0.7576 0.5180 0.5064 -1
0.2525 0.0953 -0.1720 -0.0581 0.5757 0.0902 0.2208 0.6913 0.4285 0.1720 0.0581 0.8643 0.5489 0.6478 -1
0.0165 0.2501 -0.1720 -0.0581 0.5224 0.0696 0.2006 0.4554 0.5832 0.1720 0.0581 0.8109 0.5283 0.6276 -1
0.6120 0.4763 -0.1720 -0.0581 0.7357 0.4098 0.4835 1.0509 0.8094 0.1720 0.0581 1.0243 0.8685 0.9105 -1
0.4210 0.3453 -0.1720 -0.0581 0.3757 0.2243 0.1198 0.8599 0.6785 0.1720 0.0581 0.6643 0.6830 0.5468 -1
0.4997 0.5001 -0.1720 -0.0581 0.5091 0.1727 -0.0216 0.9385 0.8332 0.1720 0.0581 0.7976 0.6314 0.4054 -1
0.4435 0.3096 -0.1720 -0.0581 0.5891 0.5645 0.6148 0.8823 0.6428 0.1720 0.0581 0.8776 1.0232 1.0418 -1
0.5109 0.3215 -0.1720 -0.0581 0.4824 0.2243 0.3016 0.9498 0.6547 0.1720 0.0581 0.7709 0.6830 0.7287 -1
0.1289 0.1668 -0.1720 -0.0581 0.5224 0.5542 0.6148 0.5677 0.4999 0.1720 0.0581 0.8109 1.0129 1.0418 -1
0.2075 0.0001 -0.1720 -0.0581 0.4291 0.0387 0.1804 0.6464 0.3332 0.1720 0.0581 0.7176 0.4974 0.6074 -1
0.2637 0.1072 -0.1720 -0.0581 0.4824 0.0593 0.2006 0.7026 0.4404 0.1720 0.0581 0.7709 0.5180 0.6276 -1
0.4435 -0.0118 -0.1720 -0.0581 0.7091 0.5129 0.5643 0.8823 0.3213 0.1720 0.0581 0.9976 0.9716 0.9913 -1
0.1514 0.1787 -0.1720 -0.0581 0.4557 0.6469 0.6855 0.5902 0.5118 0.1720 0.0581 0.7443 1.1056 1.1125 -1
0.4323 0.2977 -0.1720 -0.0581 0.6157 0.4614 0.5340 0.8711 0.6309 0.1720 0.0581 0.9043 0.9201 0.9610 -1
-0.0846 0.4406 -0.1720 -0.0581 0.8424 0.3377 0.4229 0.3543 0.7737 0.1720 0.0581 1.1309 0.7964 0.8499 -1
0.3199 0.1787 -0.1720 -0.0581 0.6557 0.5438 0.5946 0.7588 0.5118 0.1720 0.0581 0.9443 1.0025 1.0216 -1
0.6682 0.1310 -0.1720 -0.0581 0.7357 0.5748 0.6249 1.1071 0.4642 0.1720 0.0581 1.0243 1.0335 1.0519 -1
0.0278 0.1549 -0.1720 -0.0581 0.4957 -0.0953 0.0693 0.4666 0.4880 0.1720 0.0581 0.7843 0.3634 0.4963 -1
0.1626 0.2501 -0.1720 -0.0581 0.7491 0.6676 0.6956 0.6014 0.5832 0.1720 0.0581 1.0376 1.1263 1.1226 -1
0.2075 0.1191 -0.1720 -0.0581 0.6957 -0.0025 0.1400 0.6464 0.4523 0.1720 0.0581 0.9843 0.4562 0.5670 -1
0.2300 0.2382 -0.1720 -0.0581 0.4557 0.1418 0.2612 0.6689 0.5713 0.1720 0.0581 0.7443 0.6005 0.6883 -1
0.1064 -0.0237 -0.1720 -0.0581 0.5224 0.1727 0.2915 0.5453 0.3094 0.1720 0.0581 0.8109 0.6314 0.7186 -1
0.4660 0.2620 -0.1720 -0.0581 0.5757 0.4304 0.3117 0.9048 0.5951 0.1720 0.0581 0.8643 0.8891 0.7388 -1
0.5671 0.4882 -0.1720 -0.0581 0.4157 0.6057 0.6451 1.0059 0.8213 0.1720 0.0581 0.7043 1.0644 1.0721 -1
0.7469 0.1072 -0.1720 -0.0581 0.6424 0.6572 0.6956 1.1857 0.4404 0.1720 0.0581 0.9309 1.1160 1.1226 -1
0.6345 0.4882 -0.1720 -0.0581 0.5224 0.4717 0.5441 1.0734 0.8213 0.1720 0.0581 0.8109 0.9304 0.9711 -1
0.3087 -0.0118 -0.1720 -0.0581 0.5357 0.0799 0.2208 0.7475 0.3213 0.1720 0.0581 0.8243 0.5386 0.6478 -1
0.0615 0.2501 -0.1720 -0.0581 0.3491 0.1727 0.2915 0.5003 0.5832 0.1720 0.0581 0.6376 0.6314 0.7186 -1
0.4772 0.6310 -0.1720 -0.0581 0.4691 0.1109 0.1905 0.9161 0.9642 0.1720 0.0581 0.7576 0.5696 0.6175 -1
0.4547 0.2382 0.8280 -0.0581 0.5757 0.5335 0.5946 0.8936 0.5713 1.1720 0.0581 0.8643 0.9922 1.0216 -1
0.1514 0.0834 -0.1720 -0.0581 0.4691 0.4098 0.4835 0.5902 0.4166 0.1720 0.0581 0.7576 0.8685 0.9105 -1
0.6682 0.2858 -0.1720 -0.0581 0.5224 0.4201 0.4734 1.1071 0.6190 0.1720 0.0581 0.8109 0.8788 0.9004 -1
0.3761 0.1429 -0.1720 -0.0581 0.0691 0.0387 0.1804 0.8149 0.4761 0.1720 0.0581 0.3576 0.4974 0.6074 -1
0.3087 0.1906 -0.1720 -0.0581 0.6824 0.5026 0.5643 0.7475 0.5237 0.1720 0.0581 0.9709 0.9613 0.9913 -1
0.2188 0.0239 -0.1720 -0.0581 0.4691 -0.0129 0.1400 0.6576 0.3571 0.1720 0.0581 0.7576 0.4458 0.5670 -1
0.1738 0.0477 -0.1720 -0.0581 0.4691 0.0490 0.0592 0.6127 0.3809 0.1720 0.0581 0.7576 0.5077 0.4862 -1
0.6233 0.6429 -0.1720 -0.0581 0.3224 0.2758 0.1198 1.0621 0.9761 0.1720 0.0581 0.6109 0.7345 0.5468 -1
0.4884 0.2501 -0.1720 -0.0581 0.7091 0.4820 0.5542 0.9273 0.5832 0.1720 0.0581 0.9976 0.9407 0.9812 -1
0.0165 0.0477 -0.1720 -0.0581 0.5357 0.0284 0.1804 0.4554 0.3809 0.1720 0.0581 0.8243 0.4871 0.6074 -1
0.3536 0.1906 -0.1720 -0.0581 0.6291 0.0593 0.2006 0.7925 0.5237 0.1720 0.0581 0.9176 0.5180 0.6276 -1
0.1963 0.2382 -0.1720 -0.0581 0.4157 0.1109 0.2410 0.6352 0.5713 0.1720 0.0581 0.7043 0.5696 0.6680 -1
0.0952 0.0358 -0.1720 -0.0581 0.4557 -0.0335 0.1198 0.5340 0.3690 0.1720 0.0581 0.7443 0.4252 0.5468 -1
0.0390 0.0239 -0.1720 -0.0581 0.5891 -0.0025 0.1400 0.4779 0.3571 0.1720 0.0581 0.8776 0.4562 0.5670 -1
-0.1520 0.3691 -0.1720 -0.0581 0.5091 0.6882 0.1602 0.2868 0.7023 0.1720 0.0581 0.7976 1.1469 0.5872 -1
-0.0284 0.2620 -0.1720 -0.0581 0.5091 0.1212 0.2511 0.4104 0.5951 0.1720 0.0581 0.7976 0.5799 0.6781 -1
0.4210 0.0953 -0.1720 -0.0581 -0.0643 0.2449 0.1198 0.8599 0.4285 0.1720 0.0581 0.2243 0.7036 0.5468 -1
0.4884 0.2382 -0.1720 -0.0581 0.6424 0.6160 0.6552 0.9273 0.5713 0.1720 0.0581 0.9309 1.0747 1.0822 -1
0.2750 0.2501 -0.1720 -0.0581 0.4824 0.0078 0.1501 0.7138 0.5832 0.1720 0.0581 0.7709 0.4665 0.5771 -1
0.7244 0.1668 -0.1720 -0.0581 0.4957 0.4717 0.5340 1.1632 0.4999 0.1720 0.0581 0.7843 0.9304 0.9610 -1
0.4997 0.6429 -0.1720 -0.0581 0.3491 0.2036 0.1905 0.9385 0.9761 0.1720 0.0581 0.6376 0.6623 0.6175 -1
0.5559 0.4406 -0.1720 -0.0581 0.2557 0.1418 0.0289 0.9947 0.7737 0.1720 0.0581 0.5443 0.6005 0.4559 -1
0.4997 0.1787 -0.1720 -0.0581 0.7491 0.3686 0.4532 0.9385 0.5118 0.1720 0.0581 1.0376 0.8273 0.8802 -1
0.4884 0.8334 -0.1720 -0.0581 0.3224 0.2655 0.2814 0.9273 1.1666 0.1720 0.0581 0.6109 0.7242 0.7085 -1
0.7806 0.2977 -0.1720 -0.0581 0.5357 0.4820 0.5542 1.2194 0.6309 0.1720 0.0581 0.8243 0.9407 0.9812 -1
0.4884 0.4168 -0.1720 -0.0581 0.7357 0.4304 0.5037 0.9273 0.7499 0.1720 0.0581 1.0243 0.8891 0.9307 -1
0.3536 0.2263 -0.1720 -0.0581 0.5624 -0.1160 0.0491 0.7925 0.5594 0.1720 0.0581 0.8509 0.3428 0.4761 -1
0.1626 0.0596 -0.1720 -0.0581 0.5357 0.2449 0.3522 0.6014 0.3928 0.1720 0.0581 0.8243 0.7036 0.7792 -1
0.4997 0.6072 -0.1720 -0.0581 0.3491 0.1418 0.2309 0.9385 0.9404 0.1720 0.0581 0.6376 0.6005 0.6579 -1
0.2750 0.3096 -0.1720 -0.0581 0.5224 0.2139 0.3320 0.7138 0.6428 0.1720 0.0581 0.8109 0.6727 0.7590 -1
0.2412 0.2501 -0.1720 -0.0581 0.5624 0.5129 0.5744 0.6801 0.5832 0.1720 0.0581 0.8509 0.9716 1.0014 -1
0.6233 0.2977 0.8280 0.9419 0.3891 0.2243 0.0895 1.0621 0.6309 1.1720 1.0581 0.6776 0.6830 0.5165 -1
0.6008 0.5715 -0.1720 -0.0581 0.6291 0.2655 0.0996 1.0396 0.9047 0.1720 0.0581 0.9176 0.7242 0.5266 -1
0.1064 -0.0237 -0.1720 -0.0581 0.4424 -0.0232 0.1299 0.5453 0.3094 0.1720 0.0581 0.7309 0.4355 0.5569 -1
0.1963 0.2025 -0.1720 -0.0581 0.3757 0.5232 0.5845 0.6352 0.5356 0.1720 0.0581 0.6643 0.9819 1.0115 -1
0.3311 0.1429 -0.1720 -0.0581 0.5624 0.5542 0.6047 0.7700 0.4761 0.1720 0.0581 0.8509 1.0129 1.0317 -1
0.5334 0.0834 -0.1720 -0.0581 0.5757 0.3995 0.4734 0.9722 0.4166 0.1720 0.0581 0.8643 0.8582 0.9004 -1
0.5559 0.4168 -0.1720 -0.0581 0.6957 0.2346 0.2006 0.9947 0.7499 0.1720 0.0581 0.9843 0.6933 0.6276 -1
0.3424 0.3215 -0.1720 -0.0581 0.8024 0.3686 0.4532 0.7812 0.6547 0.1720 0.0581 1.0909 0.8273 0.8802 -1
0.4660 0.1787 -0.1720 -0.0581 0.4957 0.1005 0.2006 0.9048 0.5118 0.1720 0.0581 0.7843 0.5593 0.6276 -1
0.6120 0.6191 -0.1720 -0.0581 0.5091 0.2449 0.2006 1.0509 0.9523 0.1720 0.0581 0.7976 0.7036 0.6276 -1
-0.0958 0.2382 -0.1720 -0.0581 0.6291 0.4820 0.4734 0.3430 0.5713 0.1720 0.0581 0.9176 0.9407 0.9004 -1
0.3424 0.0834 -0.1720 -0.0581 0.7357 0.3995 0.4835 0.7812 0.4166 0.1720 0.0581 1.0243 0.8582 0.9105 -1
0.6682 0.0715 -0.1720 -0.0581 0.4691 0.5851 0.4936 1.1071 0.4047 0.1720 0.0581 0.7576 1.0438 0.9206 -1
0.7581 0.2263 -0.1720 -0.0581 0.6691 0.5232 0.5845 1.1970 0.5594 0.1720 0.0581 0.9576 0.9819 1.0115 -1
0.2637 0.1191 -0.1720 -0.0581 0.3757 0.0284 0.1804 0.7026 0.4523 0.1720 0.0581 0.6643 0.4871 0.6074 -1
0.3424 0.2263 -0.1720 -0.0581 0.5091 0.2139 0.3219 0.7812 0.5594 0.1720 0.0581 0.7976 0.6727 0.7489 -1
0.5221 0.2263 0.8280 -0.0581 0.5757 0.3170 0.1501 0.9610 0.5594 1.1720 0.0581 0.8643 0.7757 0.5771 -1
0.0839 0.0596 -0.1720 -0.0581 0.5357 0.5335 0.5845 0.5228 0.3928 0.1720 0.0581 0.8243 0.9922 1.0115 -1
0.5559 0.1549 -0.1720 -0.0581 0.6424 0.5026 0.5643 0.9947 0.4880 0.1720 0.0581 0.9309 0.9613 0.9913 -1
0.5334 0.2977 0.8280 -0.0581 0.7357 0.3377 -0.0519 0.9722 0.6309 1.1720 0.0581 1.0243 0.7964 0.3751 -1
0.5559 0.1072 -0.1720 -0.0581 0.6157 0.5232 0.5845 0.9947 0.4404 0.1720 0.0581 0.9043 0.9819 1.0115 -1
